License Year, Hunting District,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bulls,Cows,Calves,Bow,Rifle,Spike Bull Elk,Less than 6 Points,6 or More Points
2023,392,R,0,0,0,88,75,10,3,15,72,0,48,27
2023,392,SUM,0,0,0,112,94,15,3,23,89,0,59,35
2023,393,N,0,0,0,156,130,26,0,40,116,0,54,76
2023,393,R,0,0,0,386,168,203,15,42,344,0,90,78
2023,393,SUM,0,0,0,542,298,229,15,82,460,0,144,154
2023,3XX,N,0,0,0,44,27,15,2,3,41,0,11,16
2023,3XX,R,0,0,0,96,36,60,0,15,81,0,30,6
2023,3XX,SUM,0,0,0,140,63,75,2,18,122,0,41,22
2023,400,N,0,0,0,5,3,3,0,0,5,0,0,3
2023,400,R,0,0,0,28,9,16,3,3,25,0,3,6
2023,400,SUM,0,0,0,33,12,18,3,3,30,0,3,9
2023,401,N,0,0,0,15,6,8,0,5,9,0,5,1
2023,401,R,0,0,0,89,31,58,0,18,71,5,12,14
2023,401,SUM,0,0,0,104,37,67,0,24,80,5,17,15
2023,403,N,0,0,0,3,3,0,0,0,3,0,3,0
2023,403,R,0,0,0,0,0,0,0,0,0,0,0,0
2023,403,SUM,0,0,0,3,3,0,0,0,3,0,3,0
2023,404,N,0,0,0,5,5,0,0,3,3,0,0,5
2023,404,R,0,0,0,9,0,9,0,0,9,0,0,0
2023,404,SUM,0,0,0,15,5,9,0,3,12,0,0,5
2023,405,N,0,0,0,5,5,0,0,0,5,0,0,5
2023,405,R,0,0,0,6,3,3,0,0,6,0,3,0
2023,405,SUM,0,0,0,11,8,3,0,0,11,0,3,5
2023,406,N,0,0,0,3,3,0,0,3,0,0,0,3
2023,406,R,0,0,0,3,0,3,0,0,3,0,0,0
2023,406,SUM,0,0,0,6,3,3,0,3,3,0,0,3
2023,410,N,0,0,0,69,41,26,2,38,31,3,2,36
2023,410,R,0,0,0,264,130,132,3,98,166,6,19,105
2023,410,SUM,0,0,0,333,170,158,5,136,197,9,21,141
2023,411E,N,0,0,0,80,35,44,2,11,69,2,4,29
2023,411E,R,0,0,0,443,146,291,6,75,368,6,20,120
2023,411E,SUM,0,0,0,523,181,334,8,86,437,8,23,150
2023,411W,N,0,0,0,38,19,17,3,17,21,0,3,16
2023,411W,R,0,0,0,285,99,177,9,66,220,9,10,79
2023,411W,SUM,0,0,0,323,117,194,12,82,241,9,13,95
2023,412,N,0,0,0,41,18,23,0,6,34,5,2,11
2023,412,R,0,0,0,138,64,71,3,7,132,0,22,42
2023,412,SUM,0,0,0,179,81,94,3,13,166,5,24,53
2023,413,N,0,0,0,93,65,28,0,35,58,0,22,43
2023,413,R,0,0,0,255,138,108,9,33,222,3,69,66
2023,413,SUM,0,0,0,348,203,136,9,68,280,3,91,109
2023,415,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,415,R,0,0,0,12,3,6,3,0,12,0,3,0
2023,415,SUM,0,0,0,12,3,6,3,0,12,0,3,0
2023,416,N,0,0,0,263,181,82,0,49,214,0,99,81
2023,416,R,0,0,0,327,154,170,3,51,272,0,57,97
2023,416,SUM,0,0,0,589,334,252,3,100,486,0,157,178
2023,417,N,0,0,0,46,25,21,0,21,25,0,1,24
2023,417,R,0,0,0,200,80,113,6,53,147,0,19,61
2023,417,SUM,0,0,0,245,105,134,6,73,172,0,20,85
2023,418,N,0,0,0,41,24,17,0,16,25,0,14,11
2023,418,R,0,0,0,67,33,33,0,6,61,0,18,15
2023,418,SUM,0,0,0,108,58,50,0,22,85,0,32,26
2023,419,N,0,0,0,19,3,14,3,3,17,0,0,3
2023,419,R,0,0,0,39,27,12,0,6,33,0,12,15
2023,419,SUM,0,0,0,59,30,26,3,9,50,0,12,18
2023,420,N,0,0,0,3,0,3,0,0,3,0,0,0
2023,420,R,0,0,0,34,12,22,0,0,34,0,7,6
2023,420,SUM,0,0,0,37,12,25,0,0,37,0,7,6
2023,421,N,0,0,0,38,33,6,0,8,30,0,8,24
2023,421,R,0,0,0,116,63,49,3,12,104,9,12,42
2023,421,SUM,0,0,0,154,96,55,3,20,134,9,20,67
2023,422,N,0,0,0,36,16,19,0,4,31,3,8,5
2023,422,R,0,0,0,73,35,38,0,12,61,3,11,21
2023,422,SUM,0,0,0,109,51,58,0,16,93,6,19,26
2023,424,N,0,0,0,5,5,0,0,0,5,0,3,3
2023,424,R,0,0,0,6,6,0,0,0,6,3,0,3
2023,424,SUM,0,0,0,11,11,0,0,0,11,3,3,6
2023,425,N,0,0,0,22,16,6,0,3,19,0,11,5
2023,425,R,0,0,0,44,18,26,0,0,44,0,9,9
2023,425,SUM,0,0,0,66,34,32,0,3,63,0,20,14
2023,426,N,0,0,0,35,12,23,0,0,35,0,7,5
2023,426,R,0,0,0,71,32,36,3,7,64,0,7,25
2023,426,SUM,0,0,0,106,45,58,3,7,99,0,14,31
2023,441,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,441,R,0,0,0,75,25,48,3,6,63,0,7,17
2023,441,SUM,0,0,0,75,25,48,3,6,63,0,7,17
2023,442,N,0,0,0,14,14,0,0,3,11,0,3,11
2023,442,R,0,0,0,38,30,6,2,6,32,0,9,21
2023,442,SUM,0,0,0,52,44,6,2,9,43,0,12,32
2023,444,N,0,0,0,5,5,0,0,0,5,0,3,3
2023,444,R,0,0,0,12,3,9,0,0,12,0,0,3
2023,444,SUM,0,0,0,18,8,9,0,0,18,0,3,6
2023,445,N,0,0,0,91,68,23,0,14,77,0,16,51
2023,445,R,0,0,0,291,102,189,0,26,265,0,18,84
2023,445,SUM,0,0,0,382,170,213,0,40,342,0,34,135
2023,446,N,0,0,0,177,130,48,0,33,142,0,81,49
2023,446,R,0,0,0,254,103,142,9,27,227,3,48,51
2023,446,SUM,0,0,0,432,232,190,9,60,369,3,130,100
2023,447,N,0,0,0,16,16,0,0,8,8,0,2,14
2023,447,R,0,0,0,270,93,171,6,33,237,0,17,76
2023,447,SUM,0,0,0,286,109,171,6,41,245,0,19,90
2023,448,N,0,0,0,54,34,18,3,27,27,0,15,19
2023,448,R,0,0,0,89,45,41,3,9,80,0,18,27
2023,448,SUM,0,0,0,143,79,59,6,36,107,0,33,46
2023,450,N,0,0,0,9,3,6,0,0,9,0,0,3
2023,450,R,0,0,0,52,27,25,0,15,37,0,15,12
2023,450,SUM,0,0,0,61,30,31,0,15,46,0,15,15
2023,451,N,0,0,0,6,3,3,0,3,3,0,0,3
2023,451,R,0,0,0,24,12,12,0,0,24,0,6,6
2023,451,SUM,0,0,0,30,15,15,0,3,27,0,6,9
2023,452,N,0,0,0,133,70,62,0,16,116,0,41,30
2023,452,R,0,0,0,152,51,98,3,9,143,0,27,24
2023,452,SUM,0,0,0,284,122,160,3,25,259,0,68,54
2023,455,N,0,0,0,11,7,4,0,2,9,0,2,5
2023,455,R,0,0,0,90,23,67,0,7,83,0,8,15
2023,455,SUM,0,0,0,101,29,71,0,9,92,0,10,20
2023,471,N,0,0,0,6,3,3,0,0,6,0,3,0
2023,471,R,0,0,0,21,18,3,0,3,18,3,6,9
2023,471,SUM,0,0,0,26,20,6,0,3,24,3,8,9
2023,4XX,N,0,0,0,21,12,9,0,7,14,0,7,5
2023,4XX,R,0,0,0,30,18,12,0,6,24,3,6,9
2023,4XX,SUM,0,0,0,51,30,21,0,13,38,3,13,14
2023,502,N,0,0,0,20,7,13,0,6,15,0,4,4
2023,502,R,0,0,0,95,43,52,0,19,76,0,12,31
2023,502,SUM,0,0,0,115,50,65,0,24,91,0,16,34
2023,515,N,0,0,0,41,27,14,0,5,36,3,11,14
2023,515,R,0,0,0,227,124,94,9,15,212,15,42,67
2023,515,SUM,0,0,0,268,151,108,9,21,248,18,53,80
2023,525,N,0,0,0,148,87,62,0,14,135,3,38,46
2023,525,R,0,0,0,385,175,197,12,36,348,21,76,75
2023,525,SUM,0,0,0,533,262,259,12,50,483,24,114,121
2023,535E,N,0,0,0,115,14,99,2,12,103,0,5,9
2023,535E,R,0,0,0,283,70,203,9,34,248,3,27,40
2023,535E,SUM,0,0,0,397,84,302,11,47,351,3,32,49
2023,535W,N,0,0,0,48,18,31,0,10,38,0,5,12
2023,535W,R,0,0,0,182,31,132,19,13,169,3,6,19
2023,535W,SUM,0,0,0,230,49,162,19,23,207,3,12,31
2023,540,N,0,0,0,104,35,57,11,20,84,8,22,5
2023,540,R,0,0,0,195,70,112,13,17,178,9,37,24
2023,540,SUM,0,0,0,299,105,170,24,37,262,18,58,30
2023,555,N,0,0,0,5,5,0,0,0,5,0,3,3
2023,555,R,0,0,0,24,19,5,0,9,15,0,3,16
2023,555,SUM,0,0,0,30,25,5,0,9,20,0,6,19
2023,565,N,0,0,0,8,3,6,0,0,8,0,3,0
2023,565,R,0,0,0,30,12,18,0,0,30,3,9,0
2023,565,SUM,0,0,0,39,15,24,0,0,39,3,12,0
2023,575,N,0,0,0,42,19,23,0,5,36,3,11,5
2023,575,R,0,0,0,174,70,101,3,6,164,7,30,33
2023,575,SUM,0,0,0,215,89,124,3,12,200,9,41,39
2023,580N,N,0,0,0,211,124,87,0,46,165,8,54,62
2023,580N,R,0,0,0,332,148,181,3,36,296,18,67,64
2023,580N,SUM,0,0,0,544,272,269,3,83,461,26,121,125
2023,580S,N,0,0,0,52,38,14,0,8,44,0,11,27
2023,580S,R,0,0,0,214,85,129,0,18,195,6,42,37
2023,580S,SUM,0,0,0,266,123,143,0,27,239,6,53,64
2023,590,N,0,0,0,181,93,85,3,60,120,8,17,68
2023,590,R,0,0,0,471,207,260,3,84,386,24,29,155
2023,590,SUM,0,0,0,651,300,345,6,144,507,32,46,223
2023,5XX,N,0,0,0,30,19,11,0,8,22,0,8,11
2023,5XX,R,0,0,0,28,13,12,3,16,12,0,0,13
2023,5XX,SUM,0,0,0,58,32,24,3,24,34,0,8,23
2023,600,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,600,R,0,0,0,9,3,6,0,3,6,0,3,0
2023,600,SUM,0,0,0,9,3,6,0,3,6,0,3,0
2023,620,N,0,0,0,21,10,10,2,13,8,2,2,6
2023,620,R,0,0,0,71,36,35,0,24,46,6,16,13
2023,620,SUM,0,0,0,92,46,45,2,37,55,8,18,20
2023,621,N,0,0,0,11,4,7,0,5,6,0,0,4
2023,621,R,0,0,0,115,67,44,4,42,74,2,15,51
2023,621,SUM,0,0,0,126,72,51,4,46,80,2,15,55
2023,622,N,0,0,0,19,7,9,3,5,14,0,1,6
2023,622,R,0,0,0,134,83,49,2,41,93,2,11,70
2023,622,SUM,0,0,0,152,90,57,5,46,107,2,12,75
2023,630,N,0,0,0,2,2,0,0,2,0,2,0,0
2023,630,R,0,0,0,57,29,28,0,17,39,2,12,14
2023,630,SUM,0,0,0,59,31,28,0,19,39,4,12,14
2023,640,N,0,0,0,5,3,3,0,3,3,0,3,0
2023,640,R,0,0,0,9,9,0,0,0,9,0,6,3
2023,640,SUM,0,0,0,14,12,3,0,3,12,0,9,3
2023,650,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,650,R,0,0,0,6,3,3,0,0,6,0,0,3
2023,650,SUM,0,0,0,6,3,3,0,0,6,0,0,3
2023,652,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,652,R,0,0,0,3,3,0,0,3,0,0,3,0
2023,652,SUM,0,0,0,3,3,0,0,3,0,0,3,0
2023,670,N,0,0,0,3,0,3,0,0,3,0,0,0
2023,670,R,0,0,0,0,0,0,0,0,0,0,0,0
2023,670,SUM,0,0,0,3,0,3,0,0,3,0,0,0
2023,690,N,0,0,0,23,8,15,0,1,22,0,0,8
2023,690,R,0,0,0,186,59,111,15,13,171,0,10,50
2023,690,SUM,0,0,0,209,67,127,15,15,192,0,10,58
2023,6XX,R,0,0,0,4,0,4,0,0,4,0,0,0
2023,6XX,SUM,0,0,0,4,0,4,0,0,4,0,0,0
2023,700,N,0,0,0,93,34,54,4,29,64,0,5,30
2023,700,R,0,0,0,426,195,225,6,99,324,4,42,145
2023,700,SUM,0,0,0,518,229,279,10,128,388,4,47,175
2023,701E,N,0,0,0,20,13,7,0,4,16,3,3,8
2023,701E,R,0,0,0,71,45,26,0,6,65,3,18,24
2023,701E,SUM,0,0,0,92,59,33,0,10,82,6,21,32
2023,701W,N,0,0,0,15,13,2,0,10,5,0,3,10
2023,701W,R,0,0,0,27,12,15,0,6,21,3,3,6
2023,701W,SUM,0,0,0,42,24,18,0,16,26,3,5,16
2023,702,N,0,0,0,31,11,20,0,6,25,3,0,9
2023,702,R,0,0,0,153,47,106,0,18,134,3,6,37
2023,702,SUM,0,0,0,184,58,126,0,24,159,6,6,46
2023,703,N,0,0,0,17,11,6,0,3,14,0,3,8
2023,703,R,0,0,0,78,54,23,0,15,62,3,27,24
2023,703,SUM,0,0,0,94,65,29,0,18,76,3,30,32
2023,704,N,0,0,0,96,26,64,5,19,77,7,3,16
2023,704,R,0,0,0,301,140,143,19,60,239,27,35,78
2023,704,SUM,0,0,0,396,166,207,24,78,316,35,38,94
2023,705,N,0,0,0,52,22,30,0,15,38,3,3,16
2023,705,R,0,0,0,119,57,55,6,31,82,9,3,45
2023,705,SUM,0,0,0,171,80,86,6,46,119,12,7,61
2023,7XX,N,0,0,0,18,8,10,0,6,12,0,0,8
2023,7XX,R,0,0,0,28,15,9,3,3,24,0,0,15
2023,7XX,SUM,0,0,0,46,24,19,3,9,37,0,0,24
2023,Reg_1,N,0,0,0,134,114,21,0,49,86,0,76,35
2023,Reg_1,R,0,0,0,846,608,221,17,143,686,3,443,162
2023,Reg_1,SUM,0,0,0,980,721,242,17,192,771,3,519,197
2023,Reg_2,N,0,0,0,458,331,119,8,94,364,0,232,100
2023,Reg_2,R,0,0,0,2492,1542,908,42,343,2133,5,1052,483
2023,Reg_2,SUM,0,0,0,2949,1874,1026,50,438,2497,5,1284,582
2023,Reg_3,N,0,0,0,2357,1536,797,23,396,1947,11,919,607
2023,Reg_3,R,0,0,0,7607,3614,3781,211,905,6665,164,2100,1342
2023,Reg_3,SUM,0,0,0,9963,5151,4578,234,1301,8612,175,3019,1949
2023,Reg_4,N,0,0,0,1406,880,515,12,333,1070,12,363,506
2023,Reg_4,R,0,0,0,3907,1632,2196,78,593,3304,53,499,1081
2023,Reg_4,SUM,0,0,0,5313,2512,2711,90,927,4374,65,861,1586
2023,Reg_5,N,0,0,0,1005,488,501,16,194,811,32,191,266
2023,Reg_5,R,0,0,0,2639,1067,1497,74,305,2331,109,380,572
2023,Reg_5,SUM,0,0,0,3644,1555,1998,90,499,3142,141,571,837
2023,Reg_6,N,0,0,0,84,33,46,5,28,56,4,6,24
2023,Reg_6,R,0,0,0,593,292,280,21,143,447,12,76,204
2023,Reg_6,SUM,0,0,0,677,326,326,26,171,503,16,82,228
2023,Reg_7,N,0,0,0,341,139,193,10,90,251,16,19,104
2023,Reg_7,R,0,0,0,1201,565,603,34,238,951,52,135,375
2023,Reg_7,SUM,0,0,0,1543,704,796,43,329,1202,68,154,479
2023,Reg_X,N,19532,146400,8,25,11,14,0,3,22,0,5,5
2023,Reg_X,R,88559,830305,9,35,17,15,3,3,32,0,6,11
2023,Reg_X,SUM,108091,976705,9,60,28,29,3,6,54,0,12,17
2023,State,N,19532,146400,8,5811,3533,2205,73,1187,4607,74,1809,1647
2023,State,R,88559,830305,9,19319,9337,9501,480,2675,16548,398,4691,4227
2023,State,SUM,108091,976705,9,25129,12870,11706,553,3862,21155,472,6500,5874
2023,XXX,N,19532,146400,8,25,11,14,0,3,22,0,5,5
2023,XXX,R,88559,830305,9,35,17,15,3,3,32,0,6,11
2023,XXX,SUM,108091,976705,9,60,28,29,3,6,54,0,12,17
2024,100,N,83,604,7,3,3,0,0,0,3,0,3,0
2024,100,R,1453,12705,9,81,49,33,0,15,63,0,27,21
2024,100,SUM,1536,13309,9,84,51,33,0,15,66,0,30,21
2024,101,N,53,390,7,19,15,4,0,5,14,0,10,5
2024,101,R,1766,14054,8,241,185,56,0,3,226,0,158,28
2024,101,SUM,1819,14444,8,260,201,60,0,8,240,0,168,33
2024,103,N,75,575,8,5,5,0,0,0,5,0,3,3
2024,103,R,3079,24869,8,130,88,42,0,27,103,0,64,24
2024,103,SUM,3153,25444,8,135,93,42,0,27,108,0,66,27
2024,104,N,53,376,7,4,0,4,0,0,4,0,0,0
2024,104,R,1039,9508,9,75,61,14,0,21,54,0,30,30
2024,104,SUM,1092,9884,9,78,61,18,0,21,57,0,30,30
2024,110,N,31,206,7,13,13,0,0,0,13,0,5,8
2024,110,R,777,5893,8,39,36,3,0,3,36,0,24,12
2024,110,SUM,808,6099,8,52,49,3,0,3,49,0,29,20
2024,120,N,22,127,6,0,0,0,0,0,0,0,0,0
2024,120,R,1145,8291,7,49,42,6,0,12,36,0,24,18
2024,120,SUM,1167,8418,7,49,42,6,0,12,36,0,24,18
2024,121,N,337,2235,7,48,44,4,0,23,25,0,31,13
2024,121,R,1705,15449,9,198,111,84,3,9,189,0,80,30
2024,121,SUM,2041,17685,9,246,154,88,3,32,213,0,111,43
2024,122,N,133,767,6,23,23,0,0,10,13,0,21,3
2024,122,R,1551,13616,9,80,52,29,0,15,65,0,27,24
2024,122,SUM,1684,14383,9,104,75,29,0,25,78,0,48,27
2024,123,N,34,175,5,5,5,0,0,3,3,0,3,3
2024,123,R,488,4310,9,35,33,2,0,9,20,0,24,9
2024,123,SUM,521,4485,9,40,39,2,0,12,23,0,27,12
2024,124,N,31,165,5,5,5,0,0,3,3,0,3,3
2024,124,R,295,2417,8,36,18,17,0,0,34,3,15,0
2024,124,SUM,326,2582,8,41,23,17,0,3,36,3,18,3
2024,130,N,34,178,5,0,0,0,0,0,0,0,0,0
2024,130,R,860,6247,7,33,33,0,0,9,24,0,21,12
2024,130,SUM,893,6425,7,33,33,0,0,9,24,0,21,12
2024,140,N,26,173,7,0,0,0,0,0,0,0,0,0
2024,140,R,412,3870,9,12,12,0,0,6,6,0,9,3
2024,140,SUM,438,4043,9,12,12,0,0,6,6,0,9,3
2024,141,N,16,101,7,3,3,0,0,0,3,0,0,3
2024,141,R,82,563,7,6,6,0,0,0,6,0,0,6
2024,141,SUM,97,664,7,9,9,0,0,0,9,0,0,9
2024,150,N,159,1065,7,39,36,3,0,3,36,0,15,21
2024,150,R,224,1925,9,64,61,3,0,6,58,0,36,24
2024,150,SUM,382,2989,8,102,97,6,0,9,94,0,52,45
2024,170,N,28,178,6,10,8,3,0,0,10,0,5,3
2024,170,R,559,4372,8,45,15,30,0,3,33,0,12,3
2024,170,SUM,588,4550,8,56,23,33,0,3,43,0,17,6
2024,1XX,N,25,184,8,1,0,0,1,0,1,0,0,0
2024,1XX,SUM,115,1089,9,1,0,0,1,0,1,0,0,0
2024,200,N,26,144,6,5,5,0,0,5,0,0,5,0
2024,200,R,471,4060,9,33,30,3,0,6,24,0,24,6
2024,200,SUM,496,4204,9,38,35,3,0,11,24,0,29,6
2024,201,N,103,602,6,9,3,6,0,4,5,0,3,0
2024,201,R,2401,20400,9,318,147,168,3,45,263,0,120,24
2024,201,SUM,2503,21002,8,327,150,174,3,49,268,0,122,24
2024,202,N,62,763,12,5,5,0,0,3,3,0,0,5
2024,202,R,1073,8723,8,85,69,14,2,6,79,0,58,11
2024,202,SUM,1136,9486,8,90,74,14,2,9,81,0,58,17
2024,204,N,35,271,8,5,5,0,0,0,5,0,5,0
2024,204,R,1022,7289,7,71,39,32,0,12,56,0,30,9
2024,204,SUM,1057,7560,7,76,44,32,0,12,61,0,35,9
2024,210,N,117,826,7,21,18,3,0,3,18,0,8,10
2024,210,R,941,7017,8,141,67,75,0,3,135,0,42,24
2024,210,SUM,1058,7844,7,162,85,77,0,6,153,0,50,35
2024,211,N,153,1183,8,28,28,0,0,8,21,0,15,13
2024,211,R,679,5859,9,96,57,39,0,24,72,0,36,21
2024,211,SUM,832,7042,9,124,85,39,0,32,93,0,51,34
2024,212,N,69,408,6,6,5,1,0,0,6,0,3,3
2024,212,R,380,3165,8,19,9,10,0,0,19,0,6,3
2024,212,SUM,449,3573,8,26,14,11,0,0,26,0,9,6
2024,213,N,237,1623,7,64,33,31,0,19,45,0,21,13
2024,213,R,1334,13547,10,305,149,154,2,21,285,0,112,36
2024,213,SUM,1570,15171,10,369,182,185,2,39,330,0,133,49
2024,214,N,46,291,6,10,10,0,0,3,8,0,5,5
2024,214,R,346,3183,9,15,9,6,0,3,12,0,9,0
2024,214,SUM,393,3474,9,25,19,6,0,6,20,0,14,5
2024,215,N,222,1598,7,42,18,24,0,13,29,0,13,5
2024,215,R,1854,16634,9,242,133,110,0,33,210,0,87,46
2024,215,SUM,2076,18232,9,284,151,134,0,46,239,0,100,51
2024,216,N,59,301,5,1,0,1,0,0,1,0,0,0
2024,216,R,404,3154,8,48,24,24,0,12,36,0,18,6
2024,216,SUM,463,3455,8,50,24,25,0,12,38,0,18,6
2024,217,N,48,361,8,13,7,6,0,3,10,0,0,7
2024,217,R,496,4017,8,80,40,38,2,3,77,0,16,24
2024,217,SUM,544,4378,8,92,47,43,2,5,87,0,16,31
2024,240,N,48,289,6,13,8,6,0,4,10,0,3,5
2024,240,R,1161,8522,7,107,60,41,6,12,92,0,42,18
2024,240,SUM,1209,8811,7,120,68,47,6,16,102,0,44,23
2024,250,N,22,153,7,11,11,0,0,5,6,0,8,1
2024,250,R,108,1364,13,40,24,15,0,15,25,0,5,20
2024,250,SUM,130,1517,12,51,36,15,0,20,31,0,13,21
2024,260,N,45,271,6,7,3,4,0,0,7,0,3,0
2024,260,R,403,2928,7,44,21,20,3,32,12,0,18,3
2024,260,SUM,447,3199,7,50,24,24,3,32,18,0,21,3
2024,261,N,34,197,6,5,0,5,0,0,5,0,0,0
2024,261,R,439,3612,8,44,29,15,0,9,34,0,21,8
2024,261,SUM,473,3809,8,48,29,19,0,9,39,0,21,8
2024,262,N,31,225,7,11,0,11,0,0,11,0,0,0
2024,262,R,348,2579,7,82,9,73,0,11,65,0,3,6
2024,262,SUM,378,2804,7,93,9,84,0,11,76,0,3,6
2024,270,N,583,4133,7,132,101,31,0,16,116,0,72,29
2024,270,R,2737,25851,9,530,220,302,9,39,482,0,162,57
2024,270,SUM,3320,29984,9,662,321,333,9,55,598,0,234,87
2024,280,N,31,206,7,10,10,0,0,3,8,0,3,8
2024,280,R,181,1303,7,33,33,0,0,0,33,0,9,24
2024,280,SUM,212,1509,7,44,44,0,0,3,41,0,12,32
2024,281,N,103,881,9,10,10,0,0,0,10,0,10,0
2024,281,R,1109,8422,8,73,42,30,0,21,49,0,33,9
2024,281,SUM,1213,9303,8,83,53,30,0,21,59,0,44,9
2024,282,N,14,104,7,5,5,0,0,3,3,0,3,3
2024,282,R,246,1576,6,16,3,10,2,3,13,0,0,3
2024,282,SUM,261,1680,6,21,8,10,2,6,15,0,3,6
2024,284,N,52,658,13,3,3,0,0,0,3,0,3,0
2024,284,R,169,1738,10,30,6,24,0,3,27,0,3,3
2024,284,SUM,221,2395,11,32,9,24,0,3,29,0,6,3
2024,285,N,70,521,7,3,3,0,0,0,3,0,3,0
2024,285,R,1728,14765,9,53,48,5,0,18,35,0,33,15
2024,285,SUM,1798,15286,9,56,51,5,0,18,37,0,35,15
2024,290,N,22,220,10,5,3,3,0,0,5,0,0,3
2024,290,R,242,1511,6,47,29,18,0,19,28,0,18,11
2024,290,SUM,264,1731,7,52,31,21,0,19,33,0,18,13
2024,291,N,43,280,7,17,5,12,0,0,17,0,3,3
2024,291,R,609,4374,7,106,57,49,0,18,88,0,33,23
2024,291,SUM,652,4653,7,122,62,61,0,18,105,0,36,26
2024,292,N,40,247,6,10,10,0,0,0,10,0,8,3
2024,292,R,1132,8806,8,72,58,14,0,9,60,0,27,30
2024,292,SUM,1172,9053,8,82,68,14,0,9,70,0,35,33
2024,293,N,112,853,8,18,15,3,0,10,8,0,13,3
2024,293,R,1437,11657,8,138,72,64,2,24,111,3,57,12
2024,293,SUM,1549,12509,8,156,87,67,2,35,119,3,69,15
2024,298,N,20,149,8,3,3,0,0,3,0,0,0,3
2024,298,R,287,1918,7,39,9,30,0,3,36,0,6,3
2024,298,SUM,307,2066,7,42,12,30,0,6,36,0,6,6
2024,2XX,N,48,299,6,8,8,0,0,3,5,0,8,0
2024,2XX,R,74,679,9,6,3,3,0,3,3,0,3,0
2024,2XX,SUM,121,977,8,14,11,3,0,6,8,0,11,0
2024,301,N,142,908,6,13,10,3,0,0,13,0,10,0
2024,301,R,965,7121,7,97,33,58,6,18,79,0,18,15
2024,301,SUM,1107,8029,7,110,44,60,6,18,92,0,29,15
2024,302,N,286,1724,6,62,23,36,3,3,57,0,13,10
2024,302,R,943,6623,7,210,93,109,9,29,181,0,73,20
2024,302,SUM,1229,8347,7,272,116,145,11,32,238,0,85,31
2024,303,N,335,2230,7,98,44,54,0,18,78,0,28,15
2024,303,R,845,5504,7,176,73,97,6,3,173,9,52,12
2024,303,SUM,1180,7734,7,274,117,152,6,21,251,9,80,28
2024,304,N,112,845,8,23,15,7,0,10,13,0,5,10
2024,304,R,442,2860,7,70,49,18,3,6,58,0,27,21
2024,304,SUM,554,3705,7,93,64,26,3,16,70,0,32,32
2024,309,N,74,430,6,25,18,7,0,8,18,0,5,13
2024,309,R,303,1834,6,91,24,64,3,6,85,0,3,21
2024,309,SUM,377,2265,6,117,42,72,3,14,103,0,8,34
2024,310,N,124,993,8,39,39,0,0,8,31,0,23,15
2024,310,R,784,6517,8,78,60,15,3,7,71,0,33,26
2024,310,SUM,908,7510,8,117,98,15,3,15,102,0,57,42
2024,311,N,94,478,5,40,21,20,0,5,35,0,8,13
2024,311,R,700,5298,8,198,54,141,3,6,188,0,18,36
2024,311,SUM,794,5776,7,238,75,161,3,11,224,0,26,49
2024,312,N,123,733,6,56,41,15,0,13,43,0,26,15
2024,312,R,966,7005,7,174,73,87,15,30,141,0,39,33
2024,312,SUM,1089,7739,7,230,114,101,15,43,183,0,65,49
2024,313,N,455,2686,6,115,101,14,0,21,94,0,70,31
2024,313,R,871,7219,8,231,137,94,0,21,209,0,74,63
2024,313,SUM,1326,9905,8,346,238,108,0,42,303,0,145,94
2024,314,N,440,2859,7,166,100,63,2,23,143,0,28,72
2024,314,R,1742,11217,6,526,115,394,18,12,514,6,52,58
2024,314,SUM,2182,14076,6,692,215,457,20,35,657,6,80,130
2024,315,N,460,2785,6,113,82,31,0,26,87,3,36,44
2024,315,R,1398,9378,7,265,109,153,3,42,223,0,49,61
2024,315,SUM,1858,12163,7,378,191,183,3,68,310,3,85,104
2024,316,N,86,592,7,27,18,9,0,0,27,0,10,8
2024,316,R,160,1338,8,12,12,0,0,0,12,0,12,0
2024,316,SUM,247,1931,8,39,30,9,0,0,39,0,22,8
2024,317,N,236,1273,5,77,51,26,0,13,64,0,21,31
2024,317,R,1067,6508,6,360,42,309,9,9,351,0,15,27
2024,317,SUM,1303,7781,6,437,94,335,9,22,416,0,36,58
2024,318,N,134,1101,8,21,10,8,3,12,9,0,5,5
2024,318,R,1079,10353,10,170,81,86,3,29,137,3,63,15
2024,318,SUM,1214,11454,9,190,91,94,6,41,146,3,68,20
2024,319,N,239,1557,7,52,36,16,0,13,39,0,23,13
2024,319,R,1824,16872,9,299,166,130,3,15,281,0,133,33
2024,319,SUM,2064,18429,9,351,202,146,3,28,320,0,156,46
2024,320,N,318,2508,8,75,57,19,0,13,63,0,26,31
2024,320,R,1968,14202,7,303,139,149,15,20,283,0,85,55
2024,320,SUM,2286,16710,7,379,196,168,15,33,346,0,111,85
2024,321,N,373,3054,8,69,39,28,3,22,47,0,26,13
2024,321,R,1844,14391,8,293,93,194,6,79,212,0,51,42
2024,321,SUM,2217,17444,8,363,132,222,9,101,259,0,77,55
2024,322,N,358,2474,7,109,64,43,3,10,99,0,44,21
2024,322,R,1485,11365,8,308,148,154,6,21,284,3,76,70
